1053     5      ( 6,10)   0.000455   1.5007e-01   2.6316e-07   PASS
1054     5      ( 6,11)   0.000821   9.4639e-03   2.6316e-07   PASS
1055     5      ( 6,12)   0.000686   3.0142e-02   2.6316e-07   PASS
1056     5      ( 6,13)   0.000431   1.7330e-01   2.6316e-07   PASS
1057     5      ( 6,14)   0.000121   7.0181e-01   2.6316e-07   PASS
1058     5      ( 6,15)   0.000383   2.2613e-01   2.6316e-07   PASS
1059     5      ( 6,16)   0.000827   8.9125e-03   2.6316e-07   PASS
1060     5      ( 6,17)   0.000128   6.8504e-01   2.6316e-07   PASS
1061     5      ( 6,18)   0.001138   3.1800e-04   2.6316e-07   PASS
1062     5      ( 6,19)   0.000512   1.0531e-01   2.6316e-07   PASS
1063     5      ( 7, 8)   0.000074   8.1562e-01   2.6316e-07   PASS
1064     5      ( 7, 9)   0.000699   2.7005e-02   2.6316e-07   PASS
1065     5      ( 7,10)   0.000223   4.8048e-01   2.6316e-07   PASS
1066     5      ( 7,11)   0.000456   1.4922e-01   2.6316e-07   PASS
1067     5      ( 7,12)   0.000118   7.0881e-01   2.6316e-07   PASS
1068     5      ( 7,13)   0.000478   1.3042e-01   2.6316e-07   PASS
1069     5      ( 7,14)   0.000184   5.6012e-01   2.6316e-07   PASS
1070     5      ( 7,15)   0.000019   9.5316e-01   2.6316e-07   PASS
1071     5      ( 7,16)   0.000433   1.7100e-01   2.6316e-07   PASS
1072     5      ( 7,17)   0.000099   7.5400e-01   2.6316e-07   PASS
1073     5      ( 7,18)   0.000542   8.6753e-02   2.6316e-07   PASS
1074     5      ( 7,19)   0.000175   5.8023e-01   2.6316e-07   PASS
1075     5      ( 8, 9)   0.000330   2.9642e-01   2.6316e-07   PASS
1076     5      ( 8,10)   0.000121   7.0149e-01   2.6316e-07   PASS
1077     5      ( 8,11)   0.000017   9.5803e-01   2.6316e-07   PASS
1078     5      ( 8,12)   0.000510   1.0668e-01   2.6316e-07   PASS
1079     5      ( 8,13)   0.000091   7.7447e-01   2.6316e-07   PASS
1080     5      ( 8,14)   0.000338   2.8574e-01   2.6316e-07   PASS
1081     5      ( 8,15)   0.000367   2.4561e-01   2.6316e-07   PASS
1082     5      ( 8,16)   0.000358   2.5771e-01   2.6316e-07   PASS
1083     5      ( 8,17)   0.000163   6.0605e-01   2.6316e-07   PASS
1084     5      ( 8,18)   0.000158   6.1782e-01   2.6316e-07   PASS
1085     5      ( 8,19)   0.000233   4.6081e-01   2.6316e-07   PASS
1086     5      ( 9,10)   0.000644   4.1671e-02   2.6316e-07   PASS
1087     5      ( 9,11)   0.000249   4.3175e-01   2.6316e-07   PASS
1088     5      ( 9,12)   0.000238   4.5247e-01   2.6316e-07   PASS
1089     5      ( 9,13)   0.000013   9.6640e-01   2.6316e-07   PASS
1090     5      ( 9,14)   0.000051   8.7199e-01   2.6316e-07   PASS
1091     5      ( 9,15)   0.000603   5.6712e-02   2.6316e-07   PASS
1092     5      ( 9,16)   0.000135   6.6974e-01   2.6316e-07   PASS
1093     5      ( 9,17)   0.000082   7.9630e-01   2.6316e-07   PASS
1094     5      ( 9,18)   0.000245   4.3844e-01   2.6316e-07   PASS
1095     5      ( 9,19)   0.000379   2.3019e-01   2.6316e-07   PASS
1096     5      (10,11)   0.000145   6.4755e-01   2.6316e-07   PASS
1097     5      (10,12)   0.000211   5.0455e-01   2.6316e-07   PASS
1098     5      (10,13)   0.000452   1.5302e-01   2.6316e-07   PASS
1099     5      (10,14)   0.000115   7.1528e-01   2.6316e-07   PASS
1100     5      (10,15)   0.000361   2.5327e-01   2.6316e-07   PASS
1101     5      (10,16)   0.000297   3.4770e-01   2.6316e-07   PASS
1102     5      (10,17)   0.000369   2.4365e-01   2.6316e-07   PASS
1103     5      (10,18)   0.000122   7.0031e-01   2.6316e-07   PASS
1104     5      (10,19)   0.000388   2.2034e-01   2.6316e-07   PASS
1105     5      (11,12)   0.000920   3.6227e-03   2.6316e-07   PASS
1106     5      (11,13)   0.000111   7.2583e-01   2.6316e-07   PASS
1107     5      (11,14)   0.000305   3.3482e-01   2.6316e-07   PASS
1108     5      (11,15)   0.000093   7.6864e-01   2.6316e-07   PASS
1109     5      (11,16)   0.000148   6.3894e-01   2.6316e-07   PASS
1110     5      (11,17)   0.000474   1.3388e-01   2.6316e-07   PASS
1111     5      (11,18)   0.000334   2.9017e-01   2.6316e-07   PASS
1112     5      (11,19)   0.000077   8.0872e-01   2.6316e-07   PASS
1113     5      (12,13)   0.000052   8.6859e-01   2.6316e-07   PASS
1114     5      (12,14)   0.000102   7.4667e-01   2.6316e-07   PASS
1115     5      (12,15)   0.000675   3.2913e-02   2.6316e-07   PASS
1116     5      (12,16)   0.000009   9.7796e-01   2.6316e-07   PASS
1117     5      (12,17)   0.000014   9.6415e-01   2.6316e-07   PASS
1118     5      (12,18)   0.000095   7.6420e-01   2.6316e-07   PASS
1119     5      (12,19)   0.000044   8.9047e-01   2.6316e-07   PASS
1120     5      (13,14)   0.000594   6.0315e-02   2.6316e-07   PASS
1121     5      (13,15)   0.000359   2.5623e-01   2.6316e-07   PASS
1122     5      (13,16)   0.000149   6.3863e-01   2.6316e-07   PASS
1123     5      (13,17)   0.000249   4.3090e-01   2.6316e-07   PASS
1124     5      (13,18)   0.000492   1.1986e-01   2.6316e-07   PASS
1125     5      (13,19)   0.000061   8.4795e-01   2.6316e-07   PASS
1126     5      (14,15)   0.000270   3.9314e-01   2.6316e-07   PASS
1127     5      (14,16)   0.000099   7.5495e-01   2.6316e-07   PASS
1128     5      (14,17)   0.000083   7.9206e-01   2.6316e-07   PASS
1129     5      (14,18)   0.000435   1.6906e-01   2.6316e-07   PASS
1130     5      (14,19)   0.000452   1.5270e-01   2.6316e-07   PASS
1131     5      (15,16)   0.000009   9.7677e-01   2.6316e-07   PASS
1132     5      (15,17)   0.000335   2.8985e-01   2.6316e-07   PASS
1133     5      (15,18)   0.000055   8.6286e-01   2.6316e-07   PASS
1134     5      (15,19)   0.000397   2.0923e-01   2.6316e-07   PASS
1135     5      (16,17)   0.000179   5.7213e-01   2.6316e-07   PASS
1136     5      (16,18)   0.000161   6.1058e-01   2.6316e-07   PASS
1137     5      (16,19)   0.000082   7.9450e-01   2.6316e-07   PASS
1138     5      (17,18)   0.000366   2.4763e-01   2.6316e-07   PASS
1139     5      (17,19)   0.000072   8.2070e-01   2.6316e-07   PASS
1140     5      (18,19)   0.000317   3.1628e-01   2.6316e-07   PASS
1141     6      ( 0, 1)   0.000449   1.5602e-01   2.6316e-07   PASS
1142     6      ( 0, 2)   0.000103   7.4378e-01   2.6316e-07   PASS
1143     6      ( 0, 3)   0.000163   6.0548e-01   2.6316e-07   PASS
1144     6      ( 0, 4)   0.000171   5.8832e-01   2.6316e-07   PASS
1145     6      ( 0, 5)   0.000068   8.2996e-01   2.6316e-07   PASS
1146     6      ( 0, 6)   0.000363   2.5131e-01   2.6316e-07   PASS
1147     6      ( 0, 7)   0.000179   5.7118e-01   2.6316e-07   PASS
1148     6      ( 0, 8)   0.000449   1.5536e-01   2.6316e-07   PASS
1149     6      ( 0, 9)   0.000079   8.0240e-01   2.6316e-07   PASS
1150     6      ( 0,10)   0.000188   5.5122e-01   2.6316e-07   PASS
1151     6      ( 0,11)   0.000468   1.3890e-01   2.6316e-07   PASS
1152     6      ( 0,12)   0.000115   7.1616e-01   2.6316e-07   PASS
1153     6      ( 0,13)   0.000330   2.9675e-01   2.6316e-07   PASS
1154     6      ( 0,14)   0.000172   5.8714e-01   2.6316e-07   PASS
1155     6      ( 0,15)   0.000075   8.1247e-01   2.6316e-07   PASS
1156     6      ( 0,16)   0.000178   5.7433e-01   2.6316e-07   PASS
1157     6      ( 0,17)   0.000161   6.1150e-01   2.6316e-07   PASS
1158     6      ( 0,18)   0.000291   3.5708e-01   2.6316e-07   PASS
1159     6      ( 0,19)   0.000344   2.7736e-01   2.6316e-07   PASS
1160     6      ( 1, 2)   0.000400   2.0638e-01   2.6316e-07   PASS
1161     6      ( 1, 3)   0.000392   2.1494e-01   2.6316e-07   PASS
1162     6      ( 1, 4)   0.000295   3.5143e-01   2.6316e-07   PASS
1163     6      ( 1, 5)   0.000183   5.6293e-01   2.6316e-07   PASS
1164     6      ( 1, 6)   0.000044   8.9000e-01   2.6316e-07   PASS
1165     6      ( 1, 7)   0.000550   8.2038e-02   2.6316e-07   PASS
1166     6      ( 1, 8)   0.000060   8.4833e-01   2.6316e-07   PASS
1167     6      ( 1, 9)   0.000257   4.1576e-01   2.6316e-07   PASS
1168     6      ( 1,10)   0.000018   9.5485e-01   2.6316e-07   PASS
1169     6      ( 1,11)   0.000397   2.0947e-01   2.6316e-07   PASS
1170     6      ( 1,12)   0.000106   7.3836e-01   2.6316e-07   PASS
1171     6      ( 1,13)   0.000300   3.4217e-01   2.6316e-07   PASS
1172     6      ( 1,14)   0.000196   5.3527e-01   2.6316e-07   PASS
1173     6      ( 1,15)   0.000188   5.5276e-01   2.6316e-07   PASS
1174     6      ( 1,16)   0.000017   9.5833e-01   2.6316e-07   PASS
1175     6      ( 1,17)   0.000646   4.0991e-02   2.6316e-07   PASS
1176     6      ( 1,18)   0.000036   9.0824e-01   2.6316e-07   PASS
1177     6      ( 1,19)   0.000077   8.0813e-01   2.6316e-07   PASS
1178     6      ( 2, 3)   0.000110   7.2847e-01   2.6316e-07   PASS
1179     6      ( 2, 4)   0.000530   9.3834e-02   2.6316e-07   PASS
1180     6      ( 2, 5)   0.000377   2.3350e-01   2.6316e-07   PASS
1181     6      ( 2, 6)   0.000070   8.2512e-01   2.6316e-07   PASS
1182     6      ( 2, 7)   0.000526   9.6413e-02   2.6316e-07   PASS
1183     6      ( 2, 8)   0.000020   9.4917e-01   2.6316e-07   PASS
1184     6      ( 2, 9)   0.000235   4.5655e-01   2.6316e-07   PASS
1185     6      ( 2,10)   0.000342   2.8007e-01   2.6316e-07   PASS
1186     6      ( 2,11)   0.000065   8.3735e-01   2.6316e-07   PASS
1187     6      ( 2,12)   0.000280   3.7522e-01   2.6316e-07   PASS
1188     6      ( 2,13)   0.000159   6.1441e-01   2.6316e-07   PASS
1189     6      ( 2,14)   0.000198   5.3024e-01   2.6316e-07   PASS
1190     6      ( 2,15)   0.000149   6.3643e-01   2.6316e-07   PASS
1191     6      ( 2,16)   0.000034   9.1460e-01   2.6316e-07   PASS
1192     6      ( 2,17)   0.000082   7.9637e-01   2.6316e-07   PASS
1193     6      ( 2,18)   0.000420   1.8391e-01   2.6316e-07   PASS
1194     6      ( 2,19)   0.000115   7.1714e-01   2.6316e-07   PASS
1195     6      ( 3, 4)   0.000593   6.0853e-02   2.6316e-07   PASS
1196     6      ( 3, 5)   0.000174   5.8133e-01   2.6316e-07   PASS
1197     6      ( 3, 6)   0.000202   5.2374e-01   2.6316e-07   PASS
1198     6      ( 3, 7)   0.000019   9.5163e-01   2.6316e-07   PASS
1199     6      ( 3, 8)   0.000109   7.2980e-01   2.6316e-07   PASS
1200     6      ( 3, 9)   0.000106   7.3742e-01   2.6316e-07   PASS
1201     6      ( 3,10)   0.000152   6.3185e-01   2.6316e-07   PASS
1202     6      ( 3,11)   0.000111   7.2629e-01   2.6316e-07   PASS
1203     6      ( 3,12)   0.000360   2.5535e-01   2.6316e-07   PASS
1204     6      ( 3,13)   0.000309   3.2791e-01   2.6316e-07   PASS
1205     6      ( 3,14)   0.000733   2.0440e-02   2.6316e-07   PASS
1206     6      ( 3,15)   0.000078   8.0471e-01   2.6316e-07   PASS
1207     6      ( 3,16)   0.000153   6.2752e-01   2.6316e-07   PASS
1208     6      ( 3,17)   0.000669   3.4341e-02   2.6316e-07   PASS
1209     6      ( 3,18)   0.000045   8.8689e-01   2.6316e-07   PASS
1210     6      ( 3,19)   0.000206   5.1454e-01   2.6316e-07   PASS
1211     6      ( 4, 5)   0.000106   7.3803e-01   2.6316e-07   PASS
1212     6      ( 4, 6)   0.000031   9.2115e-01   2.6316e-07   PASS
1213     6      ( 4, 7)   0.000244   4.3994e-01   2.6316e-07   PASS
1214     6      ( 4, 8)   0.000018   9.5573e-01   2.6316e-07   PASS
1215     6      ( 4, 9)   0.000314   3.1999e-01   2.6316e-07   PASS
1216     6      ( 4,10)   0.000187   5.5412e-01   2.6316e-07   PASS
1217     6      ( 4,11)   0.000195   5.3789e-01   2.6316e-07   PASS
1218     6      ( 4,12)   0.000306   3.3296e-01   2.6316e-07   PASS
1219     6      ( 4,13)   0.000472   1.3516e-01   2.6316e-07   PASS
1220     6      ( 4,14)   0.000172   5.8564e-01   2.6316e-07   PASS
1221     6      ( 4,15)   0.000206   5.1510e-01   2.6316e-07   PASS
1222     6      ( 4,16)   0.000073   8.1783e-01   2.6316e-07   PASS
1223     6      ( 4,17)   0.000189   5.5002e-01   2.6316e-07   PASS
1224     6      ( 4,18)   0.000109   7.3085e-01   2.6316e-07   PASS
1225     6      ( 4,19)   0.000113   7.2110e-01   2.6316e-07   PASS
1226     6      ( 5, 6)   0.000103   7.4445e-01   2.6316e-07   PASS
1227     6      ( 5, 7)   0.000129   6.8408e-01   2.6316e-07   PASS
1228     6      ( 5, 8)   0.000274   3.8562e-01   2.6316e-07   PASS
1229     6      ( 5, 9)   0.000513   1.0473e-01   2.6316e-07   PASS
1230     6      ( 5,10)   0.000173   5.8340e-01   2.6316e-07   PASS
1231     6      ( 5,11)   0.000339   2.8370e-01   2.6316e-07   PASS
1232     6      ( 5,12)   0.000248   4.3202e-01   2.6316e-07   PASS
1233     6      ( 5,13)   0.000325   3.0428e-01   2.6316e-07   PASS
1234     6      ( 5,14)   0.000190   5.4900e-01   2.6316e-07   PASS
1235     6      ( 5,15)   0.000384   2.2424e-01   2.6316e-07   PASS
1236     6      ( 5,16)   0.000132   6.7639e-01   2.6316e-07   PASS
1237     6      ( 5,17)   0.000317   3.1592e-01   2.6316e-07   PASS
1238     6      ( 5,18)   0.000176   5.7864e-01   2.6316e-07   PASS
1239     6      ( 5,19)   0.000506   1.0989e-01   2.6316e-07   PASS
1240     6      ( 6, 7)   0.000070   8.2393e-01   2.6316e-07   PASS
1241     6      ( 6, 8)   0.000136   6.6678e-01   2.6316e-07   PASS
1242     6      ( 6, 9)   0.000679   3.1892e-02   2.6316e-07   PASS
1243     6      ( 6,10)   0.000155   6.2445e-01   2.6316e-07   PASS
1244     6      ( 6,11)   0.000073   8.1668e-01   2.6316e-07   PASS
1245     6      ( 6,12)   0.000127   6.8912e-01   2.6316e-07   PASS
1246     6      ( 6,13)   0.000772   1.4654e-02   2.6316e-07   PASS
1247     6      ( 6,14)   0.000381   2.2883e-01   2.6316e-07   PASS
1248     6      ( 6,15)   0.000018   9.5400e-01   2.6316e-07   PASS
1249     6      ( 6,16)   0.000410   1.9521e-01   2.6316e-07   PASS
1250     6      ( 6,17)   0.000305   3.3468e-01   2.6316e-07   PASS
1251     6      ( 6,18)   0.000230   4.6729e-01   2.6316e-07   PASS
1252     6      ( 6,19)   0.000053   8.6676e-01   2.6316e-07   PASS
1253     6      ( 7, 8)   0.000180   5.6878e-01   2.6316e-07   PASS
1254     6      ( 7, 9)   0.000042   8.9529e-01   2.6316e-07   PASS
1255     6      ( 7,10)   0.000310   3.2645e-01   2.6316e-07   PASS
1256     6      ( 7,11)   0.000227   4.7366e-01   2.6316e-07   PASS
1257     6      ( 7,12)   0.000066   8.3577e-01   2.6316e-07   PASS
1258     6      ( 7,13)   0.000020   9.4981e-01   2.6316e-07   PASS
1259     6      ( 7,14)   0.000337   2.8701e-01   2.6316e-07   PASS
1260     6      ( 7,15)   0.000061   8.4748e-01   2.6316e-07   PASS
1261     6      ( 7,16)   0.000090   7.7482e-01   2.6316e-07   PASS
1262     6      ( 7,17)   0.000053   8.6602e-01   2.6316e-07   PASS
1263     6      ( 7,18)   0.000173   5.8541e-01   2.6316e-07   PASS
1264     6      ( 7,19)   0.000391   2.1683e-01   2.6316e-07   PASS
1265     6      ( 8, 9)   0.000290   3.5865e-01   2.6316e-07   PASS
1266     6      ( 8,10)   0.000334   2.9100e-01   2.6316e-07   PASS
1267     6      ( 8,11)   0.000159   6.1609e-01   2.6316e-07   PASS
1268     6      ( 8,12)   0.000413   1.9136e-01   2.6316e-07   PASS
1269     6      ( 8,13)   0.000018   9.5443e-01   2.6316e-07   PASS
1270     6      ( 8,14)   0.000540   8.7748e-02   2.6316e-07   PASS
1271     6      ( 8,15)   0.000662   3.6327e-02   2.6316e-07   PASS
1272     6      ( 8,16)   0.000091   7.7266e-01   2.6316e-07   PASS
1273     6      ( 8,17)   0.000218   4.9048e-01   2.6316e-07   PASS
1274     6      ( 8,18)   0.000611   5.3234e-02   2.6316e-07   PASS
1275     6      ( 8,19)   0.000206   5.1455e-01   2.6316e-07   PASS
1276     6      ( 9,10)   0.000235   4.5786e-01   2.6316e-07   PASS
1277     6      ( 9,11)   0.000423   1.8098e-01   2.6316e-07   PASS
1278     6      ( 9,12)   0.000002   9.9378e-01   2.6316e-07   PASS
1279     6      ( 9,13)   0.000028   9.3062e-01   2.6316e-07   PASS
1280     6      ( 9,14)   0.000086   7.8567e-01   2.6316e-07   PASS
1281     6      ( 9,15)   0.000497   1.1594e-01   2.6316e-07   PASS
1282     6      ( 9,16)   0.000057   8.5701e-01   2.6316e-07   PASS
1283     6      ( 9,17)   0.000349   2.7033e-01   2.6316e-07   PASS
1284     6      ( 9,18)   0.000336   2.8738e-01   2.6316e-07   PASS
1285     6      ( 9,19)   0.000276   3.8228e-01   2.6316e-07   PASS
1286     6      (10,11)   0.000273   3.8748e-01   2.6316e-07   PASS
1287     6      (10,12)   0.000307   3.3095e-01   2.6316e-07   PASS
1288     6      (10,13)   0.000399   2.0692e-01   2.6316e-07   PASS
1289     6      (10,14)   0.000143   6.5172e-01   2.6316e-07   PASS
1290     6      (10,15)   0.000134   6.7095e-01   2.6316e-07   PASS
1291     6      (10,16)   0.000337   2.8617e-01   2.6316e-07   PASS
1292     6      (10,17)   0.000069   8.2792e-01   2.6316e-07   PASS
1293     6      (10,18)   0.000158   6.1649e-01   2.6316e-07   PASS
1294     6      (10,19)   0.000116   7.1317e-01   2.6316e-07   PASS
1295     6      (11,12)   0.000074   8.1385e-01   2.6316e-07   PASS
1296     6      (11,13)   0.000507   1.0888e-01   2.6316e-07   PASS
1297     6      (11,14)   0.000231   4.6498e-01   2.6316e-07   PASS
1298     6      (11,15)   0.000365   2.4808e-01   2.6316e-07   PASS
1299     6      (11,16)   0.000139   6.5962e-01   2.6316e-07   PASS
1300     6      (11,17)   0.000206   5.1477e-01   2.6316e-07   PASS
1301     6      (11,18)   0.000034   9.1454e-01   2.6316e-07   PASS
1302     6      (11,19)   0.000581   6.6005e-02   2.6316e-07   PASS
1303     6      (12,13)   0.000444   1.5991e-01   2.6316e-07   PASS
1304     6      (12,14)   0.000277   3.8117e-01   2.6316e-07   PASS
1305     6      (12,15)   0.000247   4.3535e-01   2.6316e-07   PASS
1306     6      (12,16)   0.000251   4.2695e-01   2.6316e-07   PASS
1307     6      (12,17)   0.000177   5.7626e-01   2.6316e-07   PASS
1308     6      (12,18)   0.000179   5.7196e-01   2.6316e-07   PASS
1309     6      (12,19)   0.000330   2.9598e-01   2.6316e-07   PASS
1310     6      (13,14)   0.000447   1.5769e-01   2.6316e-07   PASS
1311     6      (13,15)   0.000791   1.2332e-02   2.6316e-07   PASS
1312     6      (13,16)   0.000473   1.3484e-01   2.6316e-07   PASS
1313     6      (13,17)   0.000228   4.7186e-01   2.6316e-07   PASS
1314     6      (13,18)   0.000438   1.6561e-01   2.6316e-07   PASS
1315     6      (13,19)   0.000010   9.7386e-01   2.6316e-07   PASS
1316     6      (14,15)   0.000684   3.0610e-02   2.6316e-07   PASS
1317     6      (14,16)   0.000272   3.8975e-01   2.6316e-07   PASS
1318     6      (14,17)   0.000039   9.0144e-01   2.6316e-07   PASS
1319     6      (14,18)   0.000222   4.8178e-01   2.6316e-07   PASS
1320     6      (14,19)   0.000413   1.9122e-01   2.6316e-07   PASS
1321     6      (15,16)   0.000952   2.6054e-03   2.6316e-07   PASS
1322     6      (15,17)   0.000443   1.6168e-01   2.6316e-07   PASS
1323     6      (15,18)   0.000057   8.5814e-01   2.6316e-07   PASS
1324     6      (15,19)   0.000320   3.1183e-01   2.6316e-07   PASS
1325     6      (16,17)   0.000233   4.6173e-01   2.6316e-07   PASS
1326     6      (16,18)   0.000005   9.8678e-01   2.6316e-07   PASS
1327     6      (16,19)   0.000121   7.0306e-01   2.6316e-07   PASS
1328     6      (17,18)   0.000110   7.2827e-01   2.6316e-07   PASS
1329     6      (17,19)   0.000036   9.1061e-01   2.6316e-07   PASS
1330     6      (18,19)   0.000398   2.0819e-01   2.6316e-07   PASS
1331     7      ( 0, 1)   0.000254   4.2102e-01   2.6316e-07   PASS
1332     7      ( 0, 2)   0.000208   5.1066e-01   2.6316e-07   PASS
1333     7      ( 0, 3)   0.000002   9.9574e-01   2.6316e-07   PASS
1334     7      ( 0, 4)   0.000077   8.0778e-01   2.6316e-07   PASS
1335     7      ( 0, 5)   0.000274   3.8599e-01   2.6316e-07   PASS
1336     7      ( 0, 6)   0.000589   6.2546e-02   2.6316e-07   PASS
1337     7      ( 0, 7)   0.000127   6.8777e-01   2.6316e-07   PASS
1338     7      ( 0, 8)   0.000185   5.5805e-01   2.6316e-07   PASS
1339     7      ( 0, 9)   0.000082   7.9575e-01   2.6316e-07   PASS
1340     7      ( 0,10)   0.000174   5.8180e-01   2.6316e-07   PASS
1341     7      ( 0,11)   0.000099   7.5537e-01   2.6316e-07   PASS
1342     7      ( 0,12)   0.000277   3.8033e-01   2.6316e-07   PASS
1343     7      ( 0,13)   0.000007   9.8171e-01   2.6316e-07   PASS
1344     7      ( 0,14)   0.000205   5.1777e-01   2.6316e-07   PASS
1345     7      ( 0,15)   0.000024   9.3880e-01   2.6316e-07   PASS
1346     7      ( 0,16)   0.000308   3.3038e-01   2.6316e-07   PASS
1347     7      ( 0,17)   0.000754   1.7108e-02   2.6316e-07   PASS
1348     7      ( 0,18)   0.000336   2.8859e-01   2.6316e-07   PASS
1349     7      ( 0,19)   0.000442   1.6264e-01   2.6316e-07   PASS
1350     7      ( 1, 2)   0.000107   7.3447e-01   2.6316e-07   PASS
1351     7      ( 1, 3)   0.000567   7.3136e-02   2.6316e-07   PASS
1352     7      ( 1, 4)   0.000267   3.9768e-01   2.6316e-07   PASS
1353     7      ( 1, 5)   0.000008   9.7899e-01   2.6316e-07   PASS
1354     7      ( 1, 6)   0.000217   4.9211e-01   2.6316e-07   PASS
1355     7      ( 1, 7)   0.000491   1.2087e-01   2.6316e-07   PASS
1356     7      ( 1, 8)   0.000165   6.0132e-01   2.6316e-07   PASS
1357     7      ( 1, 9)   0.000428   1.7635e-01   2.6316e-07   PASS
1358     7      ( 1,10)   0.000381   2.2782e-01   2.6316e-07   PASS
1359     7      ( 1,11)   0.000252   4.2551e-01   2.6316e-07   PASS
1360     7      ( 1,12)   0.000249   4.3054e-01   2.6316e-07   PASS
1361     7      ( 1,13)   0.000557   7.7996e-02   2.6316e-07   PASS
1362     7      ( 1,14)   0.000257   4.1559e-01   2.6316e-07   PASS
1363     7      ( 1,15)   0.000370   2.4256e-01   2.6316e-07   PASS
1364     7      ( 1,16)   0.000052   8.7055e-01   2.6316e-07   PASS
1365     7      ( 1,17)   0.000818   9.7241e-03   2.6316e-07   PASS
1366     7      ( 1,18)   0.000139   6.5939e-01   2.6316e-07   PASS
1367     7      ( 1,19)   0.000008   9.8102e-01   2.6316e-07   PASS
1368     7      ( 2, 3)   0.000364   2.5024e-01   2.6316e-07   PASS
1369     7      ( 2, 4)   0.000312   3.2458e-01   2.6316e-07   PASS
1370     7      ( 2, 5)   0.000460   1.4582e-01   2.6316e-07   PASS
1371     7      ( 2, 6)   0.000451   1.5353e-01   2.6316e-07   PASS
1372     7      ( 2, 7)   0.000024   9.4017e-01   2.6316e-07   PASS
1373     7      ( 2, 8)   0.000030   9.2525e-01   2.6316e-07   PASS
1374     7      ( 2, 9)   0.000165   6.0223e-01   2.6316e-07   PASS
1375     7      ( 2,10)   0.000392   2.1496e-01   2.6316e-07   PASS
1376     7      ( 2,11)   0.000051   8.7099e-01   2.6316e-07   PASS
1377     7      ( 2,12)   0.000529   9.4455e-02   2.6316e-07   PASS
1378     7      ( 2,13)   0.000228   4.7043e-01   2.6316e-07   PASS
1379     7      ( 2,14)   0.000395   2.1163e-01   2.6316e-07   PASS
1380     7      ( 2,15)   0.000069   8.2823e-01   2.6316e-07   PASS
1381     7      ( 2,16)   0.000125   6.9186e-01   2.6316e-07   PASS
1382     7      ( 2,17)   0.000246   4.3583e-01   2.6316e-07   PASS
1383     7      ( 2,18)   0.000076   8.0970e-01   2.6316e-07   PASS
1384     7      ( 2,19)   0.000112   7.2331e-01   2.6316e-07   PASS
1385     7      ( 3, 4)   0.000374   2.3654e-01   2.6316e-07   PASS
1386     7      ( 3, 5)   0.000307   3.3103e-01   2.6316e-07   PASS
1387     7      ( 3, 6)   0.000541   8.6829e-02   2.6316e-07   PASS
1388     7      ( 3, 7)   0.000362   2.5238e-01   2.6316e-07   PASS
1389     7      ( 3, 8)   0.000442   1.6175e-01   2.6316e-07   PASS
1390     7      ( 3, 9)   0.000023   9.4147e-01   2.6316e-07   PASS
1391     7      ( 3,10)   0.000280   3.7539e-01   2.6316e-07   PASS
1392     7      ( 3,11)   0.000114   7.1924e-01   2.6316e-07   PASS
1393     7      ( 3,12)   0.000541   8.7331e-02   2.6316e-07   PASS
1394     7      ( 3,13)   0.000180   5.6952e-01   2.6316e-07   PASS
1395     7      ( 3,14)   0.000088   7.8132e-01   2.6316e-07   PASS
1396     7      ( 3,15)   0.000138   6.6263e-01   2.6316e-07   PASS
1397     7      ( 3,16)   0.000170   5.9032e-01   2.6316e-07   PASS
1398     7      ( 3,17)   0.000513   1.0498e-01   2.6316e-07   PASS
1399     7      ( 3,18)   0.000275   3.8402e-01   2.6316e-07   PASS
1400     7      ( 3,19)   0.000432   1.7161e-01   2.6316e-07   PASS
1401     7      ( 4, 5)   0.000443   1.6135e-01   2.6316e-07   PASS
1402     7      ( 4, 6)   0.000071   8.2235e-01   2.6316e-07   PASS
1403     7      ( 4, 7)   0.000162   6.0781e-01   2.6316e-07   PASS
1404     7      ( 4, 8)   0.000343   2.7753e-01   2.6316e-07   PASS
1405     7      ( 4, 9)   0.000032   9.1960e-01   2.6316e-07   PASS
1406     7      ( 4,10)   0.000332   2.9356e-01   2.6316e-07   PASS
1407     7      ( 4,11)   0.000499   1.1422e-01   2.6316e-07   PASS
1408     7      ( 4,12)   0.000104   7.4167e-01   2.6316e-07   PASS
1409     7      ( 4,13)   0.000213   4.9997e-01   2.6316e-07   PASS
1410     7      ( 4,14)   0.000343   2.7774e-01   2.6316e-07   PASS
1411     7      ( 4,15)   0.000009   9.7790e-01   2.6316e-07   PASS
1412     7      ( 4,16)   0.000372   2.3998e-01   2.6316e-07   PASS
1413     7      ( 4,17)   0.000405   2.0005e-01   2.6316e-07   PASS
1414     7      ( 4,18)   0.000454   1.5145e-01   2.6316e-07   PASS
1415     7      ( 4,19)   0.000070   8.2442e-01   2.6316e-07   PASS
1416     7      ( 5, 6)   0.000011   9.7314e-01   2.6316e-07   PASS
1417     7      ( 5, 7)   0.000038   9.0439e-01   2.6316e-07   PASS
1418     7      ( 5, 8)   0.000347   2.7208e-01   2.6316e-07   PASS
1419     7      ( 5, 9)   0.000217   4.9322e-01   2.6316e-07   PASS
1420     7      ( 5,10)   0.000122   6.9932e-01   2.6316e-07   PASS
1421     7      ( 5,11)   0.000066   8.3437e-01   2.6316e-07   PASS
1422     7      ( 5,12)   0.000005   9.8863e-01   2.6316e-07   PASS
